EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141366786,11/1/2013 4:00:00 AM,Yorkdale-Glen Park (31),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141369317,1/18/2014 5:00:00 AM,Downsview (155),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141367430,10/28/2013 4:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141370441,1/18/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141371551,1/18/2014 5:00:00 AM,Glenfield-Jane Heights (25),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141371716,1/18/2014 5:00:00 AM,Taylor-Massey (61),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141372078,1/18/2014 5:00:00 AM,Downsview (155),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141372613,1/18/2014 5:00:00 AM,Eglinton East (138),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141372645,1/18/2014 5:00:00 AM,Bendale-Glen Andrew (156),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141373193,1/19/2014 5:00:00 AM,Kensington-Chinatown (78),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141373721,1/19/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141376873,1/19/2014 5:00:00 AM,Highland Creek (134),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141378007,1/19/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141378932,1/19/2014 5:00:00 AM,Kingsview Village-The Westway (6),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141378034,1/20/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141379402,1/19/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141380736,1/20/2014 5:00:00 AM,NSA,Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141378273,12/17/2013 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141381534,1/20/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141379863,11/1/2013 4:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141387036,1/21/2014 5:00:00 AM,Don Valley Village (47),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141386343,1/21/2014 5:00:00 AM,Brookhaven-Amesbury (30),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141386150,1/20/2014 5:00:00 AM,East End-Danforth (62),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141383841,1/20/2014 5:00:00 AM,West Rouge (143),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141383409,1/20/2014 5:00:00 AM,Mount Dennis (115),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141382479,1/21/2014 5:00:00 AM,Oakdale-Beverley Heights (154),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141382799,1/20/2014 5:00:00 AM,Lawrence Park North (105),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141381484,12/13/2013 5:00:00 AM,Milliken (130),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141392379,1/22/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141392212,1/22/2014 5:00:00 AM,Don Valley Village (47),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141390145,1/22/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141391152,8/30/2013 4:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141386899,1/21/2014 5:00:00 AM,Etobicoke City Centre (159),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141388868,1/18/2014 5:00:00 AM,East L'Amoreaux (148),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141390423,1/22/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141389105,1/21/2014 5:00:00 AM,Steeles (116),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141388888,1/21/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141388549,1/22/2014 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141388469,1/21/2014 5:00:00 AM,North St.James Town (74),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141394832,1/22/2014 5:00:00 AM,Westminster-Branson (35),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141394726,1/22/2014 5:00:00 AM,Bedford Park-Nortown (39),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141394983,1/22/2014 5:00:00 AM,Steeles (116),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141397051,1/23/2014 5:00:00 AM,Leaside-Bennington (56),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141397644,1/20/2014 5:00:00 AM,North St.James Town (74),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141397695,1/23/2014 5:00:00 AM,Taylor-Massey (61),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
