EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-202032177,1/5/2020 5:00:00 AM,Maple Leaf (29),NA,NA,0,0,Firearm Discharge,NA
GO-202028179,1/5/2020 5:00:00 AM,Thistletown-Beaumond Heights (3),NA,NA,0,0,Firearm Discharge,NA
GO-202042782,1/7/2020 5:00:00 AM,Yorkdale-Glen Park (31),NA,NA,0,1,Shooting,NA
GO-202054193,1/8/2020 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),NA,NA,0,0,Firearm Discharge,NA
GO-202060328,1/9/2020 5:00:00 AM,Malvern East (146),NA,NA,0,0,Firearm Discharge,NA
GO-202061191,1/9/2020 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
GO-202061244,1/9/2020 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
GO-202069552,1/11/2020 5:00:00 AM,Morningside (135),NA,NA,1,0,Shooting,NA
GO-202069853,1/11/2020 5:00:00 AM,Willowridge-Martingrove-Richview (7),NA,NA,0,0,Firearm Discharge,NA
GO-202091798,1/14/2020 5:00:00 AM,Malvern East (146),NA,NA,0,0,Firearm Discharge,NA
GO-2020104878,1/16/2020 5:00:00 AM,Junction-Wallace Emerson (171),NA,NA,0,1,Shooting,NA
GO-2020114770,1/17/2020 5:00:00 AM,Thorncliffe Park (55),NA,NA,0,0,Firearm Discharge,NA
GO-2020112915,1/17/2020 5:00:00 AM,Thorncliffe Park (55),NA,NA,0,0,Firearm Discharge,NA
GO-2020137704,1/18/2020 5:00:00 AM,West Hill (136),NA,NA,0,1,Shooting,NA
GO-2020120344,1/18/2020 5:00:00 AM,Briar Hill-Belgravia (108),NA,NA,0,0,Firearm Discharge,NA
GO-2020135493,1/20/2020 5:00:00 AM,Woburn North (142),NA,NA,1,0,Shooting,NA
GO-2020155698,1/22/2020 5:00:00 AM,Yorkdale-Glen Park (31),NA,NA,0,0,Firearm Discharge,NA
GO-2020152662,1/22/2020 5:00:00 AM,Malvern East (146),NA,NA,0,0,Firearm Discharge,NA
GO-2020152999,1/22/2020 5:00:00 AM,York University Heights (27),NA,NA,0,1,Shooting,NA
GO-2020174603,1/25/2020 5:00:00 AM,Scarborough Village (139),NA,NA,1,2,Shooting,NA
GO-2020170193,1/25/2020 5:00:00 AM,York University Heights (27),NA,NA,0,0,Firearm Discharge,NA
GO-2020175372,1/25/2020 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),NA,NA,0,0,Firearm Discharge,NA
GO-2020176164,1/26/2020 5:00:00 AM,Clanton Park (33),NA,NA,0,1,Shooting,NA
GO-2020182094,1/27/2020 5:00:00 AM,Oakdale-Beverley Heights (154),NA,NA,0,2,Shooting,NA
GO-2020197393,1/29/2020 5:00:00 AM,Morningside (135),NA,NA,0,0,Firearm Discharge,NA
GO-2020243344,1/30/2020 5:00:00 AM,Yonge-Bay Corridor (170),NA,NA,0,0,Firearm Discharge,NA
GO-2020212178,1/31/2020 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
